concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,FSN
43021054,Dichorionic diamniotic twin pregnancy,Observation,SNOMED,Clinical Finding,S,459166009,20130131,20991231,,Dichorionic diamniotic twin pregnancy (finding); Dichorionic diamniotic twin pregnancy (disorder)
4271443,Pholis clemensi,Observation,SNOMED,Organism,S,63138008,20020131,20991231,,Pholis clemensi (organism)
4092473,Moderate open angle,Condition,SNOMED,Clinical Finding,S,251724004,20020131,20991231,,Moderate open angle (finding)
4111647,Tumor of frenum of lower lip,Condition,SNOMED,Disorder,S,254401006,20020131,20991231,,Tumor of frenum of lower lip (disorder)
4006615,Hypoplastic thumb-Blauth 5,Condition,SNOMED,Disorder,S,205178008,20020131,20991231,,Hypoplastic thumb-Blauth 5 (disorder)
4155652,Demodex odocoilei,Observation,SNOMED,Organism,S,284044006,20020131,20991231,,Demodex odocoilei (organism)
35622366,Gas,Drug,SNOMED,Dose Form,,763824009,20180731,20991231,,Gas (basic dose form)
44813447,Non-invasive ventilation therapy review,Observation,SNOMED,Procedure,S,784821000000105,20111003,20991231,,
4049722,Deficiency of alpha-amylase,Condition,SNOMED,Disorder,S,124452006,20020131,20991231,,Deficiency of alpha-amylase (disorder)
4080022,Repair of inferior lumbar hernia,Procedure,SNOMED,Procedure,S,238198003,20020131,20991231,,Repair of inferior lumbar hernia (procedure)
4237375,Entire fifth right aortic arch,Spec Anatomic Site,SNOMED,Body Structure,S,91701004,20020131,20991231,,Entire fifth right aortic arch (body structure)
35624328,Substance with beta-lactamase inhibitor mechanism of action,Drug,SNOMED,Substance,,767007003,20180731,20991231,,Substance with beta-lactamase inhibitor mechanism of action (substance)
42538719,Nutritional wasting in childhood,Condition,SNOMED,Disorder,S,762494000,20180131,20991231,,Nutritional wasting in childhood (disorder)
4124356,Intrinsic staining of tooth - metabolic disease,Condition,SNOMED,Disorder,S,234985000,20020131,20991231,,Intrinsic staining of tooth - metabolic disease (disorder)
37396974,Entire apical part of anterior fibromuscular stroma of prostate,Spec Anatomic Site,SNOMED,Body Structure,S,716976000,20160731,20991231,,Entire apical part of anterior fibromuscular stroma of prostate (body structure)
608841,Bilateral acquired malar hypoplasia,Condition,SNOMED,Disorder,S,15715161000119101,20210731,20991231,,Acquired hypoplasia of bilateral zygomatic bones (disorder)
45773116,Vismodegib-containing product,Drug,SNOMED,Pharma/Biol Product,,703813003,20140731,20991231,,Product containing vismodegib (medicinal product); Vismodegib (product)
4213804,Rhodobacter,Observation,SNOMED,Organism,S,415331007,20050131,20991231,,Genus Rhodobacter (organism); Rhodobacter (organism)
37151069,pT3d,Meas Value,SNOMED,Qualifier Value,S,1229863007,20220731,20991231,,American Joint Committee on Cancer pT3d (qualifier value)
4071137,Guillotine tonsillectomy,Procedure,SNOMED,Procedure,S,173425006,20020131,20991231,,Guillotine tonsillectomy (procedure)
4029585,Arrested puberty,Condition,SNOMED,Disorder,S,237814001,20020131,20991231,,Arrested puberty (disorder); Arrested puberty (finding)
37115376,Entire bone of phalanx of hand,Spec Anatomic Site,SNOMED,Body Structure,S,731701005,20170731,20991231,,Entire bone of phalanx of hand (body structure)
761108,Before breakfast,Meas Value,SNOMED,Qualifier Value,S,1501000175105,20150301,20991231,,
35609381,Revision of lower blepharoplasty using transconjunctival approach,Procedure,SNOMED,Procedure,S,1081571000000106,20171001,20991231,,
4160519,Intentional ampicillin poisoning,Condition,SNOMED,Disorder,S,291538000,20020131,20991231,,Intentional ampicillin poisoning (event); Intentional ampicillin poisoning (disorder)
37109151,Alcaligenes faecalis subspecies phenolicus,Observation,SNOMED,Organism,S,19891000146108,20170731,20991231,,Alcaligenes faecalis subspecies phenolicus (organism)
4238331,Revision of tracheostomy scar,Procedure,SNOMED,Procedure,S,5806001,20020131,20991231,,Revision of tracheostomy scar (procedure)
4352136,Entire twelfth costal cartilage,Spec Anatomic Site,SNOMED,Body Structure,S,244715000,20020131,20991231,,Entire twelfth costal cartilage (body structure)
4139855,Algoriphagus,Observation,SNOMED,Organism,S,425681008,20070731,20991231,,Genus Algoriphagus (organism)
4260460,Euphagus,Observation,SNOMED,Organism,S,409946009,20040731,20991231,,Genus Euphagus (organism)
4302685,Ecchymoma,Observation,SNOMED,Morph Abnormality,S,387784003,20030131,20991231,,Ecchymoma (morphologic abnormality)
42536769,Laceration of thorax without foreign body,Condition,SNOMED,Disorder,S,735764005,20180131,20991231,,Laceration of thorax without foreign body (disorder)
36679187,Polyethylene glycol only product,Drug,SNOMED,Pharma/Biol Product,,776601006,20190131,20991231,,Product containing only macrogol (medicinal product)
4143835,Aliskiren-containing product,Drug,SNOMED,Pharma/Biol Product,,427002003,20070731,20991231,,Product containing aliskiren (medicinal product); Aliskiren (product)
4220439,Obstruction of urinary bladder outlet,Condition,SNOMED,Disorder,S,416991005,20050731,20991231,,Obstruction of urinary bladder outlet (disorder); Bladder outlet obstruction (disorder)
4028762,Family Engraulidae - anchovy,Observation,SNOMED,Organism,S,107349004,20020131,20991231,,Family Engraulidae - anchovy (organism); Family engraulidae - anchovy (organism)
600755,Casirivimab 120 mg/mL solution for injection,Drug,SNOMED,Clinical Drug,,1162704006,20210731,20991231,,Product containing precisely casirivimab 120 milligram/1 milliliter conventional release solution for injection (clinical drug)
37310694,Health and wellbeing assessment and reviews,Type Concept,SNOMED,Record Artifact,,164011000000104,20191001,20991231,,
4265435,Tear IgE,Drug,SNOMED,Substance,,397545008,20030731,20991231,,Tear immunoglobulin immunoglobulin E (substance); Tear immunoglobulin IgE (substance)
40483704,Measurement of alpha fetoprotein and human chorionic gonadotropin and unconjugated estriol in serum or plasma specimen,Measurement,SNOMED,Procedure,S,443883001,20100131,20991231,,Measurement of alpha fetoprotein and human chorionic gonadotropin and unconjugated estriol in serum or plasma specimen (procedure)
46271144,Endoscopic insertion of stent into bile duct,Procedure,SNOMED,Procedure,S,709197008,20150731,20991231,,Endoscopic insertion of stent into bile duct (procedure)
4138995,Blood group antibody Rh42,Observation,SNOMED,Substance,S,32842006,20020131,20991231,,Blood group antibody Rh42 (substance)
4183430,Aneurysmectomy of ventricle of heart,Procedure,SNOMED,Procedure,S,43371006,20020131,20991231,,Aneurysmectomy of ventricle of heart (procedure)
4148843,Entire deep transverse metacarpal ligament,Spec Anatomic Site,SNOMED,Body Structure,S,35306001,20020131,20991231,,Entire deep transverse metacarpal ligament (body structure)
4165844,Allergy to dextroamphetamine,Observation,SNOMED,Clinical Finding,,293958003,20020131,20991231,,Allergy to dexamfetamine (finding); Dexamphetamine allergy (disorder)
4119897,Negative/double contrast pyelogram,Procedure,SNOMED,Procedure,S,287592005,20020131,20991231,,Negative/double contrast pyelogram (procedure)
46284222,Serum RNP (ribonucleoprotein) 68 kiloDalton antibody concentration measurement,Measurement,SNOMED,Procedure,S,942311000000100,20150401,20991231,,
4195796,Cesium-127,Observation,SNOMED,Substance,S,4437004,20020131,20991231,,Cesium-127 (substance); ^127^Cesium (substance)
4064608,Ambulatory ECG normal,Observation,SNOMED,Clinical Finding,,164851008,20020131,20991231,,Ambulatory electrocardiogram normal (finding); Ambulatory ECG normal (finding)
4152082,Creation of loop ileostomy,Procedure,SNOMED,Procedure,S,314594009,20020131,20991231,,Creation of loop ileostomy (procedure)
4231953,Percutaneous skeletal fixation of distal dislocation of radius and ulna,Procedure,SNOMED,Procedure,S,438560005,20090131,20991231,,Percutaneous skeletal fixation of dislocation of inferior radioulnar joint structure (procedure)
4245859,"Human chorionic gonadotropin, alpha subunit",Drug,SNOMED,Substance,,59779007,20020131,20991231,,"Human chorionic gonadotropin, alpha subunit (substance)"
37153780,Automotive grease,Observation,SNOMED,Substance,S,1237104003,20220930,20991231,,Automotive grease (substance)
4120969,Drainage of lesion of abdominal lymph node,Procedure,SNOMED,Procedure,S,234291006,20020131,20991231,,Drainage of lesion of abdominal lymph node (procedure)
4205270,Structure of parietal layer of tunica vaginalis,Spec Anatomic Site,SNOMED,Body Structure,S,54143005,20020131,20991231,,Structure of parietal layer of tunica vaginalis (body structure)
36682208,Mecasermin only product in parenteral dose form,Drug,SNOMED,Clinical Drug Form,,779777004,20190131,20991231,,Product containing only mecasermin in parenteral dose form (medicinal product form)
37392489,Serum diazoxide level,Measurement,SNOMED,Observable Entity,,1004711000000107,20160401,20991231,,
4173552,Intentional cefuroxime overdose,Condition,SNOMED,Disorder,S,296702005,20020131,20991231,,Intentional cefuroxime overdose (disorder)
4225415,Blood group antibody Duvall,Observation,SNOMED,Substance,S,85060000,20020131,20991231,,Blood group antibody Duvall (substance)
37118431,Entire ligamentum cervicis tali,Spec Anatomic Site,SNOMED,Body Structure,S,727808005,20170731,20991231,,Entire ligamentum cervicis tali (body structure)
37112875,Entire buccal distal palatal tooth surfaces,Spec Anatomic Site,SNOMED,Body Structure,S,728352009,20170731,20991231,,Entire buccal distal palatal tooth surfaces (body structure); Entire buccal-distal-palatal (body structure)
4110705,Squamous cell carcinoma of lung,Condition,SNOMED,Disorder,S,254634000,20020131,20991231,,Squamous cell carcinoma of lung (disorder)
4153356,Postobstructive pneumonia,Condition,SNOMED,Disorder,S,371072008,20020731,20991231,,Postobstructive pneumonia (disorder)
4051753,"Splinter of toe, without major open wound, infected",Condition,SNOMED,Disorder,S,211433002,20020131,20991231,,"Splinter of toe, without major open wound, infected (disorder)"
381789,Japanese encephalitis virus disease,Condition,SNOMED,Disorder,S,52947006,20020131,20991231,,Japanese encephalitis virus disease (disorder)
4106584,Primary open reduction of fracture dislocation and wire fixation,Procedure,SNOMED,Procedure,S,179616001,20020131,20991231,,Primary open reduction of fracture dislocation and wire fixation (procedure)
4237678,Endoscopy of jejunum,Procedure,SNOMED,Procedure,S,90976006,20020131,20991231,,Endoscopy of jejunum (procedure)
3657970,Congenital ocular melanocytosis of right eye,Condition,SNOMED,Disorder,S,13015781000119100,20200731,20991231,,Congenital ocular melanocytosis of right eye (disorder)
35610694,17q12 microduplication syndrome,Condition,SNOMED,Disorder,S,764435003,20180731,20991231,,17q12 microduplication syndrome (disorder)
37113155,Entire breast quadrant,Spec Anatomic Site,SNOMED,Body Structure,S,728730002,20170731,20991231,,Entire breast quadrant (body structure)
4217782,Batrachotoxin,Observation,SNOMED,Substance,S,81176001,20020131,20991231,,Batrachotoxin (substance)
36716989,Stenosis of jejunum,Condition,SNOMED,Disorder,S,903952141000132105,20170131,20991231,,Stenosis of jejunum (disorder)
37159567,Extended spectrum beta-lactamase producing Providencia,Observation,SNOMED,Organism,S,541091000124104,20220301,20991231,,Extended spectrum beta-lactamase producing Providencia (organism)
4239077,Total gastrectomy with intestinal interposition,Procedure,SNOMED,Procedure,S,91621005,20020131,20991231,,Total gastrectomy with intestinal interposition (procedure)
4176541,Intentional cloxacillin overdose,Condition,SNOMED,Disorder,S,296658009,20020131,20991231,,Intentional cloxacillin overdose (disorder)
4329242,Percutaneous photodynamic therapy of lesion of bile duct,Procedure,SNOMED,Procedure,S,429223009,20080131,20991231,,Percutaneous photodynamic therapy of lesion of bile duct (procedure)
1245252,Acute angle closure of left eye due to neovascularization,Condition,SNOMED,Disorder,S,1297245002,20240101,20991231,,Acute angle closure of left eye due to neovascularization (disorder)
4051386,Hedger,Observation,SNOMED,Social Context,S,159858001,20020131,20991231,,Hedger (occupation)
4196547,Blood group antigen Ria,Observation,SNOMED,Substance,S,50480002,20020131,20991231,,Blood group antigen Ri^a^ (substance)
45763723,Seen by child and adolescent psychologist,Observation,SNOMED,Clinical Finding,S,700216002,20140731,20991231,,Seen by child and adolescent psychologist (finding)
37209185,Bilateral mammographic microcalcification of breasts,Condition,SNOMED,Disorder,S,12240021000119103,20190731,20991231,,Mammographic microcalcification of bilateral breasts (disorder); Mammographic microcalcification of bilateral breasts (finding)
443470,"Crushed between ships without accident to watercraft, water skier injured",Observation,SNOMED,Event,S,215825001,20020131,20991231,,"Crushed between ships without accident to watercraft, water skier injured (event); Crushed between ships without accident to watercraft, water skier injured (finding)"
4037431,Sprats,Observation,SNOMED,Substance,S,227139001,20020131,20991231,,Sprats (substance)
4068403,Chondroblast,Spec Anatomic Site,SNOMED,Body Structure,S,17512002,20020131,20991231,,Chondroblast (cell)
36678210,Dinoprostone only product,Drug,SNOMED,Pharma/Biol Product,,775620004,20190131,20991231,,Product containing only dinoprostone (medicinal product)
4353014,Skin over hamstrings,Spec Anatomic Site,SNOMED,Body Structure,S,244173005,20020131,20991231,,Skin structure over hamstrings (body structure); Skin over hamstrings (body structure)
4196102,Hapten type low affinity hemolytic anemia,Condition,SNOMED,Disorder,S,44206008,20020131,20991231,,Hapten type low affinity hemolytic anemia (disorder)
4030304,Nursing home AND/OR ambulatory care site,Observation,SNOMED,Location,,108344006,20020131,20991231,,Nursing home AND/OR ambulatory care site (environment)
46273819,Charcot arthropathy due to syringomyelia,Condition,SNOMED,Disorder,S,81391000119106,20150731,20991231,,Charcot arthropathy due to syringomyelia (disorder)
4196040,Structure of tendon of subscapularis muscle,Spec Anatomic Site,SNOMED,Body Structure,S,80108009,20020131,20991231,,Structure of tendon of subscapularis muscle (body structure)
4032053,Brinzolamide-containing product,Drug,SNOMED,Pharma/Biol Product,,108836002,20020131,20991231,,Product containing brinzolamide (medicinal product); Brinzolamide (product); Brinzolamide (substance)
35614964,Alfacalcidol-containing product in oral dose form,Drug,SNOMED,Clinical Drug Form,,767588000,20180731,20991231,,Product containing alfacalcidol in oral dose form (medicinal product form); Product containing alfacalcidol in oral dosage form (medicinal product form)
37207435,Narcotic addiction medicine,Observation,SNOMED,Qualifier Value,S,23931000087109,20190731,20991231,,Narcotic addiction medicine specialty (qualifier value)
4146623,Structure of mesial incisal buccal lingual tooth surfaces,Spec Anatomic Site,SNOMED,Body Structure,S,307613005,20020131,20991231,,Structure of mesial incisal buccal lingual tooth surfaces (body structure); Mesial-incisal-buccal-lingual (body structure)
4333233,Selenium-containing product in oral dose form,Drug,SNOMED,Clinical Drug Form,,431539009,20080731,20991231,,Product containing selenium in oral dose form (medicinal product form); Product containing selenium in oral dosage form (medicinal product form); Oral form selenium (product)
4003726,Skin of neck incision,Procedure,SNOMED,Procedure,S,119831009,20020131,20991231,,Skin of neck incision (procedure)
4131713,Hydroxyurea 400 mg oral capsule,Drug,SNOMED,Clinical Drug,,375460001,20020731,20991231,,Product containing precisely hydroxycarbamide 400 milligram/1 each conventional release oral capsule (clinical drug); Product containing only hydroxycarbamide 400 mg/1 each oral capsule (clinical drug); Product containing hydroxycarbamide 400 mg/1 each oral capsule (clinical drug); Hydroxyurea 400mg capsule (product)
37161369,Mercury molar concentration in urine,Measurement,SNOMED,Observable Entity,S,11791000237100,20230607,20991231,,
193863,Congenital abnormality of lower limb and pelvic girdle,Condition,SNOMED,Disorder,S,253937004,20020131,20991231,,Congenital abnormality of lower limb and pelvic girdle (disorder)
4172229,Entire retroduodenal recess,Spec Anatomic Site,SNOMED,Body Structure,S,276948000,20020131,20991231,,Entire retroduodenal recess (body structure)
443870,Major laceration of liver without open wound into abdominal cavity,Condition,SNOMED,Disorder,S,13891000,20020131,20991231,,Major laceration of liver without open wound into abdominal cavity (disorder)
4208810,Acute infective tracheobronchitis,Condition,SNOMED,Disorder,S,312400008,20020131,20991231,,Acute infective tracheobronchitis (disorder)
36686472,Primary blast injury of right ear,Condition,SNOMED,Disorder,S,11843391000119101,20180901,20991231,,
4154141,Does reach,Observation,SNOMED,Clinical Finding,S,282679008,20020131,20991231,,Does reach (finding)
37396157,Idiopathic copper associated cirrhosis of liver,Condition,SNOMED,Disorder,S,715864007,20160731,20991231,,Non-Wilsonian hepatic copper toxicosis of infancy and childhood (disorder)
4183485,Tumor invasion into paratesticular structures,Observation,SNOMED,Clinical Finding,S,370065003,20020131,20991231,,Tumor invasion into paratesticular structures (finding); Tumor invasion into paratesticular structures (qualifier value)
4184412,Normal active range of thoracic spine left lateral flexion,Observation,SNOMED,Clinical Finding,S,298542009,20020131,20991231,,Normal active range of thoracic spine left lateral flexion (finding)
4285382,Entire palpebral part of orbicularis oculi muscle,Spec Anatomic Site,SNOMED,Body Structure,S,368775006,20020131,20991231,,Entire palpebral part of orbicularis oculi muscle (body structure)
37017565,Cephalometric sella point,Spec Anatomic Site,SNOMED,Body Structure,S,713864005,20160131,20991231,,Cephalometric sella point (body structure)
4159580,Excision of intubation granuloma of larynx,Procedure,SNOMED,Procedure,S,361248006,20020131,20991231,,Excision of intubation granuloma of larynx (procedure)
4314213,Neoplasm of uncertain behavior of bone of lower limb,Condition,SNOMED,Disorder,S,94762008,20020131,20991231,,Neoplasm of uncertain behavior of bone of lower limb (disorder)
3656401,Renin-angiotensin system antagonist not prescribed,Observation,SNOMED,Context-dependent,S,36751000175103,20200731,20991231,,Renin-angiotensin system antagonist not prescribed (situation)
35625017,Etravirine-containing product in oral dose form,Drug,SNOMED,Clinical Drug Form,,767983003,20180731,20991231,,Product containing etravirine in oral dose form (medicinal product form); Product containing etravirine in oral dosage form (medicinal product form)
3657458,Eye investigation report,Type Concept,SNOMED,Record Artifact,,1219161000000101,20200805,20991231,,
4008260,Hemoglobin F-Fuchu,Drug,SNOMED,Substance,,112179003,20020131,20991231,,Hemoglobin F-Fuchu (substance)
602012,Primary adenocarcinoma of trigone of urinary bladder,Condition,SNOMED,Disorder,S,681991000119104,20210731,20991231,,Primary adenocarcinoma of trigone of urinary bladder (disorder)
4218956,Postductal coarctation of aorta,Condition,SNOMED,Disorder,S,72242008,20020131,20991231,,Postductal coarctation of aorta (disorder)
4332934,Entomoplasmataceae,Observation,SNOMED,Organism,S,432749007,20080731,20991231,,Family Entomoplasmataceae (organism)
45762416,Electronystagmograph electrode,Device,SNOMED,Physical Object,S,469035003,20140731,20991231,,Electronystagmograph electrode (physical object)
37205540,Sodium perborate 686 mg/mL oromucosal solution for mouthwash,Drug,SNOMED,Clinical Drug,,785007008,20190731,20991231,,Product containing precisely sodium perborate 686 milligram/1 milliliter conventional release oromucosal solution for mouthwash (clinical drug)
4011532,Parathormone related peptide,Drug,SNOMED,Substance,,112117005,20020131,20991231,,Parathormone related peptide (substance)
608027,Poisoning caused by gaseous substance,Condition,SNOMED,Disorder,S,1156755000,20210731,20991231,,Poisoning caused by gaseous substance (disorder)
4316621,Coronal depression of tooth,Spec Anatomic Site,SNOMED,Body Structure,S,9502002,20020131,20991231,,Structure of coronal depression of tooth (body structure); Coronal depression of tooth (body structure)
4153650,Congenital arthrogryposis caused by teratogen,Condition,SNOMED,Disorder,S,370473000,20020731,20991231,,Congenital arthrogryposis caused by teratogen (disorder); Congenital arthrogryposis due to teratogen (disorder)
4086154,Function,Observation,SNOMED,Observable Entity,S,246464006,20020131,20991231,,Functions (qualifier value); Functions (observable entity); Function (observable entity)
4187761,Suction and cleaning of tracheostomy tube,Procedure,SNOMED,Procedure,S,41351007,20020131,20991231,,Suction and cleaning of tracheostomy tube (procedure)
4228178,Eyelid malposition,Condition,SNOMED,Disorder,S,404625000,20040131,20991231,,Eyelid malposition (disorder)
46273466,Acute cholangitis due to bile duct calculus,Condition,SNOMED,Disorder,S,1084831000119100,20150731,20991231,,Acute cholangitis due to bile duct calculus (disorder)
4277936,Zirconium-88,Observation,SNOMED,Substance,S,65945007,20020131,20991231,,Zirconium-88 (substance); ^88^Zirconium (substance)
44794769,Care for mentally disordered offenders - 3-5 contacts/week,Observation,SNOMED,Procedure,S,401251000000105,20090401,20991231,,
1243160,Structure of flexor tendon within left forearm,Spec Anatomic Site,SNOMED,Body Structure,S,1290879009,20240201,20991231,,Structure of flexor tendon within left forearm (body structure)
4135366,Head of middle phalanx of ring finger,Spec Anatomic Site,SNOMED,Body Structure,S,263443008,20020131,20991231,,Structure of head of middle phalanx of ring finger (body structure); Head of middle phalanx of ring finger (body structure)
37118072,Entire lymphatic system of inguinal region,Spec Anatomic Site,SNOMED,Body Structure,S,731159006,20170731,20991231,,Entire lymphatic system of inguinal region (body structure)
760671,Stress fracture of left ankle,Condition,SNOMED,Disorder,S,11313761000119103,20150301,20991231,,
4151910,Rectal plexus,Spec Anatomic Site,SNOMED,Body Structure,S,314753004,20020131,20991231,,Structure of rectal plexus (body structure); Rectal plexus (body structure)
4055576,Early fontanel closure,Observation,SNOMED,Clinical Finding,S,1667003,20020131,20991231,,Early fontanel closure (finding)
4144800,Laparoscopic gastroenterostomy,Procedure,SNOMED,Procedure,S,307195003,20020131,20991231,,Laparoscopic gastroenterostomy (procedure)
37018491,Amino acid-based infant formula,Observation,SNOMED,Clinical Finding,S,715060002,20160131,20991231,,Amino acid-based infant formula (finding)
74468,Congenital anomaly of rib,Condition,SNOMED,Disorder,S,123572006,20020131,20991231,,Congenital anomaly of rib (disorder)
4059070,Entire deep cervical lymphatics,Spec Anatomic Site,SNOMED,Body Structure,S,168839003,20020131,20991231,,Entire deep cervical lymphatic vessel (body structure); Entire deep cervical lymphatics (body structure)
42537701,Concussion of thoracic spinal cord,Condition,SNOMED,Disorder,S,737236000,20180131,20991231,,Concussion of thoracic spinal cord (disorder)
37151999,Tacrolimus 750 microgram prolonged-release oral tablet,Drug,SNOMED,Clinical Drug,,1163328002,20210930,20991231,,Product containing precisely tacrolimus 750 microgram/1 each prolonged-release oral tablet (clinical drug)
42539782,Endovascular insertion of branched stent graft,Procedure,SNOMED,Procedure,S,746046001,20180131,20991231,,Endovascular insertion of branched stent graft (procedure)
4119832,Assisting with functional activity,Procedure,SNOMED,Procedure,S,304559009,20020131,20991231,,Assisting with functional activity (procedure)
603308,Seronegative rheumatoid arthritis in remission,Condition,SNOMED,Disorder,S,16606681000119101,20210731,20991231,,Seronegative rheumatoid arthritis in remission (disorder)
3655535,Hathewaya,Observation,SNOMED,Organism,S,865976007,20200731,20991231,,Genus Hathewaya (organism)
439261,Single manic episode in full remission,Condition,SNOMED,Disorder,S,191588009,20020131,20991231,,Single manic episode in full remission (disorder)
37393135,Serum tissue transglutaminase level,Measurement,SNOMED,Observable Entity,,1013111000000106,20160401,20991231,,
4125997,Referral by pancreatic surgeon,Observation,SNOMED,Procedure,S,306021006,20020131,20991231,,Referral by pancreatic surgeon (procedure)
4348704,Skin of side of chin,Spec Anatomic Site,SNOMED,Body Structure,S,244099001,20020131,20991231,,Skin structure of side of chin (body structure); Skin of side of chin (body structure)
37209503,Depressive disorder caused by amphetamine,Condition,SNOMED,Disorder,S,16238181000119101,20190731,20991231,,Depressive disorder caused by amphetamine (disorder)
618932,Measured quantity of intake of caffeine in 24 hours,Observation,SNOMED,Observable Entity,S,879877009,20210131,20991231,,Measured quantity of intake of caffeine in 24 hours (observable entity)
44808842,Sample from subject of unknown posture,Observation,SNOMED,Clinical Finding,S,850761000000108,20121001,20991231,,
36683120,Triamcinolone only product in cutaneous dose form,Drug,SNOMED,Clinical Drug Form,,780690004,20190131,20991231,,Product containing only triamcinolone in cutaneous dose form (medicinal product form)
36680118,Sincalide only product,Drug,SNOMED,Pharma/Biol Product,,777538007,20190131,20991231,,Product containing only sincalide (medicinal product)
4136570,Fracture dislocation of lunate,Condition,SNOMED,Disorder,S,263082000,20020131,20991231,,Fracture dislocation of lunate (disorder)
37310595,Benign neoplasm of right retina,Condition,SNOMED,Disorder,S,351311000119107,20200131,20991231,,Benign neoplasm of right retina (disorder)
608069,Malignant mesenchymal neoplasm of anus,Condition,SNOMED,Disorder,S,1156811000,20210731,20991231,,Malignant mesenchymal neoplasm of anus (disorder)
4241064,Cystic tumor configuration,Condition,SNOMED,Clinical Finding,S,369746007,20020131,20991231,,Cystic tumor configuration (finding); Cystic tumor configuration (qualifier value)
1243257,Deep penetrating melanocytoma,Observation,SNOMED,Morph Abnormality,S,1293258002,20231101,20991231,,Deep penetrating melanocytoma (morphologic abnormality)
4159591,Entire posterior ligament of uterus,Spec Anatomic Site,SNOMED,Body Structure,S,361301006,20020131,20991231,,Entire posterior ligament of uterus (body structure)
4176669,Accidental cefuroxime overdose,Condition,SNOMED,Disorder,S,296701003,20020131,20991231,,Accidental cefuroxime overdose (disorder)
4182555,Fracture of ulna,Condition,SNOMED,Disorder,S,54556006,20020131,20991231,,Fracture of ulna (disorder)
44788289,Minor surgery enhanced services administration,Observation,SNOMED,Procedure,S,166371000000104,20050131,20991231,,
4030147,Immunoglobulin deposition disease,Observation,SNOMED,Morph Abnormality,S,128817004,20020131,20991231,,Immunoglobulin deposition disease (morphologic abnormality)
443219,Dental occlusion finding,Condition,SNOMED,Clinical Finding,S,278656008,20020131,20991231,,Dental occlusion finding (finding)
4160969,Intentional chlorambucil poisoning,Condition,SNOMED,Disorder,S,290596009,20020131,20991231,,Intentional chlorambucil poisoning (event); Intentional chlorambucil poisoning (disorder)
4022074,Dependence on walking stick,Observation,SNOMED,Clinical Finding,S,105504002,20020131,20991231,,Dependence on walking stick (finding); Dependance on walking stick (finding)
602767,Amlodipine (as amlodipine besylate) 5 mg and perindopril arginine 5 mg oral tablet,Drug,SNOMED,Clinical Drug,,1141783007,20210731,20991231,,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and perindopril arginine 5 milligram/1 each conventional release oral tablet (clinical drug)
4144758,Keratopathy due to corneal stem cell failure,Condition,SNOMED,Disorder,S,427355004,20070731,20991231,,Keratopathy due to corneal stem cell failure (disorder)
4145331,Influenza immunization advised in surgery,Observation,SNOMED,Clinical Finding,S,268561003,20020131,20991231,,Influenza immunization advised in surgery (finding)
40491445,Intravenous catheter in situ,Observation,SNOMED,Clinical Finding,,448713003,20110731,20991231,,Intravenous catheter in situ (finding)
37158389,Entire fifth left posterior intercostal vein,Spec Anatomic Site,SNOMED,Body Structure,S,1258948002,20221130,20991231,,Entire fifth left posterior intercostal vein (body structure)
4089934,Closing volume (nitrogen washout),Measurement,SNOMED,Observable Entity,S,251905008,20020131,20991231,,Closing volume (nitrogen washout) (observable entity)
4128899,Structure of sartorius muscle,Spec Anatomic Site,SNOMED,Body Structure,S,12595009,20020131,20991231,,Structure of sartorius muscle (body structure)
37016529,Paenibacillus wynnii,Observation,SNOMED,Organism,S,5631000146106,20160131,20991231,,Paenibacillus wynnii (organism)
45772332,Heated shoe,Device,SNOMED,Physical Object,S,469951008,20140731,20991231,,Heated shoe (physical object)
4306571,Fecal impaction care,Observation,SNOMED,Procedure,S,389083005,20030131,20991231,,Fecal impaction care (regime/therapy)
4183879,Gymnodinium veneficum,Observation,SNOMED,Organism,S,43623000,20020131,20991231,,Gymnodinium veneficum (organism)
4075080,Discussion about disorder,Procedure,SNOMED,Procedure,S,223471001,20020131,20991231,,Discussion about disorder (procedure)
4353616,Respired carbon dioxide concentration,Observation,SNOMED,Observable Entity,S,250781000,20020131,20991231,,Respired carbon dioxide concentration (observable entity)
4194917,Exidia glandulosa,Observation,SNOMED,Organism,S,68073005,20020131,20991231,,Exidia glandulosa (organism)
4032629,Adjustable suture technique during strabismus surgery,Procedure,SNOMED,Procedure,S,15043000,20020131,20991231,,Adjustable suture technique during strabismus surgery (procedure)
4090894,Oral mucosa finding,Condition,SNOMED,Clinical Finding,S,249400000,20020131,20991231,,Oral mucosa finding (finding)
4242143,Endodontic endosseous implant,Procedure,SNOMED,Procedure,S,58372006,20020131,20991231,,Endodontic endosseous implant (procedure)
37168514,Personality disorder screening questionnaire,Measurement,SNOMED,Staging / Scales,S,620951000124109,20220901,20991231,,
4230543,"Bilirubin, total measurement",Measurement,SNOMED,Procedure,S,359986008,20020131,20991231,,"Bilirubin, total measurement (procedure)"
3656218,Inactivated whole Japanese encephalitis virus antigen adsorbed,Observation,SNOMED,Substance,S,871824002,20200731,20991231,,Antigen of inactivated whole Japanese encephalitis virus adsorbed (substance)
